18.03.2026;Auftraggeber: Han Drakh Zahlungsreferenz: Sabine Lovegood, WiWo, SoLa 2026 IBAN Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;18.03.2026;250,00;EUR;18.03.2026 00:56:01:384
20.03.2026;Auftraggeber: James McClure Verwendungszweck: Data TaLon, Wiwö, Sola 2026 IBAN Auftraggeber: AT248831763654859531 BIC Auftraggeber: BHFPKXRHQWT;20.03.2026;215,00;EUR;20.03.2026 13:45:02:721
20.03.2026;Auftraggeber: James McClure Verwendungszweck: Naomi Spock, Wiwö, Sola 2026 IBAN Auftraggeber: AT248831763654859531 BIC Auftraggeber: BHFPKXRHQWT;20.03.2026;215,00;EUR;20.03.2026 13:45:02:746
24.03.2026;Auftraggeber: Cedric Longbottom Zahlungsreferenz: Todd Bester, GuSp, SoLa 2026 IBAN Auftraggeber: AT946175414944909236 BIC Auftraggeber: SNLDBD0FVWE;24.03.2026;150,00;EUR;24.03.2026 07:35:09:089
26.03.2026;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 03/26 361915635/1 001366302602 094500 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635094500 Mandat: 0006000073278160, 06.02.2018;26.03.2026;-46,32;EUR;26.03.2026 00:51:12:167
30.03.2026;Auftraggeber: Malcolm Reed Verwendungszweck: Mace Dax, Snake Tuvok 2026 IBAN Auftraggeber: AT799413127335373742 BIC Auftraggeber: BHFPKXRHQWT;30.03.2026;150,00;EUR;30.03.2026 13:45:07:610
31.03.2026;Zahlungsreferenz: Travis Spiner;01.04.2026;-0,39;EUR;31.03.2026 21:21:55:215
31.03.2026;Zahlungsreferenz: 0,033 %     Umsatzprovision;01.04.2026;-7,00;EUR;31.03.2026 21:21:55:220
31.03.2026;Zahlungsreferenz: Mace Krum Kathryn Calrissian;01.04.2026;-11,13;EUR;31.03.2026 21:21:55:220
31.03.2026;Zahlungsreferenz: Buchungsentgelt;01.04.2026;-13,50;EUR;31.03.2026 21:21:55:227
31.03.2026;Zahlungsreferenz: Kontoführung;01.04.2026;-21,30;EUR;31.03.2026 21:21:55:232
02.04.2026;Auftraggeber: Cassian Vina Verwendungszweck: BElanna Wesley, Morden Andor 18.4.26 EUR20 IBAN Auftraggeber: AT191645562429272003 BIC Auftraggeber: SNLDBD0FVWE;02.04.2026;20,00;EUR;02.04.2026 11:21:35:468
07.04.2026;Auftraggeber: Spock Jurati Zahlungsreferenz: Terri Krabappel, LAT 2026 IBAN Auftraggeber: AT167985938005683202 BIC Auftraggeber: SNLDBD0FVWE;07.04.2026;90,00;EUR;07.04.2026 00:26:23:062
07.04.2026;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;07.04.2026;-255,00;EUR;07.04.2026 01:14:31:854
07.04.2026;Auftraggeber: Malcolm Reed Verwendungszweck: Mace Dax, LAT 2026 IBAN Auftraggeber: AT799413127335373742 BIC Auftraggeber: BHFPKXRHQWT;07.04.2026;90,00;EUR;07.04.2026 13:45:49:027
07.04.2026;Auftraggeber: Lyta Windu Verwendungszweck: TPol Picard Sela Spiner Auftraggeber: AT852683804853733953 BIC Auftraggeber: BHFPKXRHQWT;07.04.2026;20,00;EUR;07.04.2026 13:46:00:607
08.04.2026;Auftraggeber: JeanLuc Longbottom Zahlungsreferenz: Ginny Delacour LAT 2026 IBAN Auftraggeber: AT796735236859513494 BIC Auftraggeber: FHKCKD9UZCX;08.04.2026;101,40;EUR;08.04.2026 01:01:51:441
08.04.2026;Auftraggeber: Geordi Paris Verwendungszweck: Comic Zoidberg, LAT 2026 IBAN Auftraggeber: AT909030916471599630 BIC Auftraggeber: OEVMLFGECFI;08.04.2026;90,00;EUR;08.04.2026 01:02:00:349
08.04.2026;Auftraggeber: Han Drakh Zahlungsreferenz: Yoda Noonian, Snake Tuvok 2026 IBAN Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;08.04.2026;150,00;EUR;08.04.2026 01:02:06:033
08.04.2026;Auftraggeber: Snake Dukat Verwendungszweck: Finn Ferengi Snake Tuvok 2026 IBAN Auftraggeber: AT965353386807361342 BIC Auftraggeber: XGCHJLVOZEH;08.04.2026;150,00;EUR;08.04.2026 08:54:30:561
08.04.2026;Auftraggeber: Montgomery Fett Zahlungsreferenz: Susan Chang LAT 2026 IBAN Auftraggeber: AT787921849941950920 BIC Auftraggeber: BHFPKXRHQWT;08.04.2026;90,00;EUR;08.04.2026 13:44:23:627
09.04.2026;Auftraggeber: Ginny Shran Zahlungsreferenz: Montgomery Szyslak LAT 2026 IBAN Auftraggeber: AT900418755475393242 BIC Auftraggeber: WLJLTL9ZDUC;09.04.2026;90,00;EUR;09.04.2026 01:01:38:737
09.04.2026;Auftraggeber: Han Drakh Zahlungsreferenz: Yoda Noonian, LAT 2026 mit Helen Andor Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;09.04.2026;90,00;EUR;09.04.2026 08:25:30:595
13.04.2026;Auftraggeber: Ivanova Yar Zahlungsreferenz: Rubeus Galen, GuSp, SoLa 2026 IBAN Auftraggeber: AT121101765882999421 BIC Auftraggeber: OEVMLFGECFI;13.04.2026;150,00;EUR;13.04.2026 00:45:35:375
13.04.2026;Auftraggeber: Kestra Reed Zahlungsreferenz: Draco Lwaxana Kathryn Dumbledore Auftraggeber: AT180843535165490055 BIC Auftraggeber: GCNWBQQCNRQ;13.04.2026;25,00;EUR;13.04.2026 11:44:18:069
13.04.2026;Auftraggeber: Kestra Reed Verwendungszweck: Rainier Kenobi, WiWö, Sommerlager 2026 IBAN Auftraggeber: AT180843535165490055 BIC Auftraggeber: GCNWBQQCNRQ;13.04.2026;180,00;EUR;13.04.2026 11:44:18:572
14.04.2026;Auftraggeber: Ginny Shran Zahlungsreferenz: Montgomery Szyslak Snake Tuvok 2026 IBAN Auftraggeber: AT900418755475393242 BIC Auftraggeber: WLJLTL9ZDUC;14.04.2026;150,00;EUR;14.04.2026 01:07:09:941
14.04.2026;Auftraggeber: Terri Tuvok Verwendungszweck: SoLa 2026 Mace Tuvok IBAN Auftraggeber: AT275727178711965963 BIC Auftraggeber: OEVMLFGECFI;14.04.2026;875,00;EUR;14.04.2026 10:56:49:808
16.04.2026;ONLINE BANKING VOM 15.04 UM 20:25 Empfänger: Seven Ferengi Zahlungsreferenz: Lorien Torres 2025 IBAN Empfänger: AT413858992957142826 BIC Empfänger: JDRORJ8G264 Auftraggeberreferenz: 45548;16.04.2026;-238,78;EUR;15.04.2026 20:25:33:983
16.04.2026;ONLINE BANKING VOM 15.04 UM 20:27 Empfänger: Homer Bester Zahlungsreferenz: Graz 12 Akira Organa IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE;16.04.2026;-630,00;EUR;15.04.2026 20:27:39:830
17.04.2026;Auftraggeber: Kent Brockman Verwendungszweck: Wiggum TaLon Auftraggeber: AT680342940834349518 BIC Auftraggeber: WLJLTL9ZDUC;17.04.2026;20,00;EUR;17.04.2026 02:12:05:643
17.04.2026;Auftraggeber: Han Drakh Zahlungsreferenz: LaSp26 Bazigou, Jacqueline Hibbert Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;17.04.2026;25,00;EUR;17.04.2026 02:13:13:906
17.04.2026;Auftraggeber: Ahsoka Kryze Verwendungszweck: CAEX-Sommerlager 2026 (Dänemark) Kes Krabappel IBAN Auftraggeber: AT259209067847519778 BIC Auftraggeber: BHFPKXRHQWT;17.04.2026;875,00;EUR;17.04.2026 02:13:33:543
17.04.2026;Auftraggeber: Abraham Hagrid Zahlungsreferenz: LaSp26 Draco Mollari IBAN Auftraggeber: AT927755525738125101 BIC Auftraggeber: XEBWHK2JXPD;17.04.2026;25,00;EUR;17.04.2026 05:44:34:683
17.04.2026;Auftraggeber: Abraham Hagrid Zahlungsreferenz: LsSp26 Kes Franklin IBAN Auftraggeber: AT927755525738125101 BIC Auftraggeber: XEBWHK2JXPD;17.04.2026;25,00;EUR;17.04.2026 05:44:34:691
20.04.2026;Auftraggeber: Viktor Diggory Verwendungszweck: LaSp26 Painsi, Keiko Moody Auftraggeber: AT471364483098160948 BIC Auftraggeber: OEVMLFGECFI;18.04.2026;25,00;EUR;18.04.2026 18:16:13:113
